track_id,parent_id,start_frame,end_frame,morphology_class,area,length,width,centroid_x,centroid_y
2398,0,25,36,,1151.18,70.7,22.05,1166.62,929.53
2399,965,25,28,Divided,586.75,39.07,22.99,646.03,939.28
2401,0,25,25,,247.0,25.18,12.83,181.28,938.85
2402,965,25,36,,617.45,45.16,19.76,702.13,876.03
2403,1879,25,36,,1174.27,55.46,32.35,225.42,971.45
2405,1879,25,29,,504.6,45.13,17.57,203.11,991.7
2406,0,25,27,Divided,564.33,39.81,20.95,636.0,972.27
2411,0,25,35,Divided,410.09,35.41,14.94,479.39,982.09
2412,0,25,36,,700.18,58.97,15.52,632.05,1011.04
2414,0,26,36,,2350.62,132.79,25.39,751.15,36.49
2416,0,26,36,,328.45,26.07,16.8,1322.95,69.21
2419,0,26,36,,2341.56,92.54,46.25,498.8,98.73
2420,0,26,32,,2242.67,83.58,31.16,503.55,108.17
2421,0,26,30,,1367.25,78.18,30.01,192.54,175.43
2422,0,26,34,,480.29,48.29,13.26,1121.75,253.44
2423,140,26,29,,261.0,26.78,12.67,1210.91,173.14
2425,140,26,36,,265.57,21.58,16.72,1219.14,216.94
2427,0,26,26,,1076.0,60.86,22.72,844.57,229.3
2429,0,26,36,Divided,875.9,61.02,23.39,138.56,258.98
2431,863,26,36,Divided,512.75,37.15,17.6,683.84,274.72
2432,0,26,26,,1606.0,124.99,16.73,845.67,299.91
2434,0,26,26,,689.0,67.85,15.21,1006.28,316.24
2435,182,26,32,,882.17,60.14,19.08,628.35,307.96
2436,182,26,36,,495.44,53.73,11.88,695.78,312.7
2438,0,26,35,,2487.33,215.06,19.8,540.63,388.39
2439,0,26,27,,955.0,71.32,18.77,831.62,361.05
2441,0,26,26,,192.0,18.49,13.59,631.48,409.53
2443,245,26,36,,740.45,81.17,12.61,398.03,431.96
2444,0,26,36,Elongated,3749.5,360.0,18.82,81.07,557.92
2446,0,26,36,Elongated,6570.44,520.16,24.29,516.59,568.67
2448,0,26,30,,1471.0,97.58,20.14,957.57,511.01
2449,0,26,28,Elongated,11302.0,701.21,32.4,384.83,742.39
2450,0,26,26,,5783.0,335.54,86.51,664.52,647.28
2451,0,26,36,,737.5,54.94,17.28,682.12,614.87
2453,0,26,29,Divided,691.0,42.31,21.11,729.62,727.29
2456,0,26,35,,771.62,55.04,18.2,830.94,710.65
2457,0,26,30,,1074.25,85.77,16.52,1022.9,719.43
2458,0,26,27,Divided,910.0,58.11,19.43,1223.35,748.81
2462,0,26,36,,795.38,66.71,16.34,1083.05,779.06
2463,0,26,33,Divided,413.0,36.63,15.19,926.68,763.75
2465,0,26,29,,1042.75,56.02,29.67,891.64,797.7
2468,0,26,32,,955.6,75.84,17.04,1169.55,749.38
2473,0,26,29,Divided,404.0,34.63,15.12,1253.57,880.1
2474,1777,26,36,,538.27,53.16,13.91,508.13,866.2
2475,741,26,35,,879.2,58.68,23.35,565.97,891.97
2479,0,26,36,Divided,751.8,50.09,21.46,735.08,931.89
2480,0,26,27,,381.0,26.47,18.04,678.55,946.36
2481,2141,26,31,Divided,542.17,36.03,19.47,718.88,968.89
2482,0,26,26,,818.0,71.12,23.73,1112.28,999.52
2484,0,26,27,Divided,447.5,29.72,19.89,285.4,985.87
2485,0,26,36,,515.73,51.0,13.1,366.9,975.24
2486,521,26,31,Divided,452.8,32.7,18.31,263.41,994.75
2487,0,26,36,Divided,405.67,38.9,14.37,1000.79,1006.3
2489,1804,26,36,,924.18,68.51,19.04,437.77,998.54
2490,2141,26,36,Divided,553.22,45.19,16.01,841.61,1028.57
2491,0,26,26,,204.0,23.34,11.51,996.46,1026.82
2492,1804,26,36,,678.18,53.73,17.26,488.11,996.22
2494,0,27,27,Elongated,6513.0,363.36,46.72,838.44,23.75
2496,2143,27,29,,576.0,53.72,14.99,382.65,108.16
2499,0,27,31,,2047.0,107.45,38.17,219.6,220.08
2501,0,27,36,,1138.2,78.77,18.81,591.04,188.3
2504,1179,27,36,Divided,477.5,36.27,18.09,760.44,252.43
2505,0,27,33,,681.17,51.16,18.06,629.26,301.18
2506,863,27,36,Divided,514.5,35.41,19.02,810.59,283.74
2509,0,27,33,Divided,551.4,50.16,15.04,1226.86,351.35
2510,0,27,36,Divided,513.22,49.77,14.57,1059.38,349.91
2511,0,27,35,,549.5,54.77,14.14,1233.31,378.42
2512,0,27,36,,931.75,49.83,33.9,65.93,322.87
2513,0,27,29,,1372.67,99.73,30.98,191.81,395.57
2514,0,27,35,,970.78,84.78,16.87,236.04,394.66
2515,0,27,36,,709.0,70.92,13.76,714.88,352.56
2520,0,27,36,,1026.67,72.79,26.81,977.88,478.07
2521,0,27,35,Divided,564.29,45.49,17.58,1182.45,459.1
2523,0,27,36,Divided,507.75,43.6,16.58,1079.15,480.55
2524,1636,27,36,Divided,406.0,34.49,16.05,970.33,494.34
2525,0,27,29,Divided,337.0,34.35,14.04,1171.18,530.64
2526,0,27,31,,782.4,49.34,20.66,879.23,535.51
2527,0,27,29,,856.33,65.16,18.35,1096.62,548.74
2528,1848,27,36,,686.25,49.27,18.1,1017.45,580.42
2529,1848,27,31,,385.0,43.07,12.91,1086.68,586.65
2531,0,27,35,,2816.6,155.76,37.02,1365.71,565.02
2533,0,27,36,,622.88,65.45,12.53,844.57,599.14
2534,0,27,34,,766.75,55.17,22.23,1356.12,705.9
2535,0,27,36,,943.14,63.09,24.36,1363.81,720.68
2536,0,27,28,Divided,300.0,30.54,12.82,1040.74,752.26
2537,0,27,31,,1184.75,79.85,20.81,951.01,800.77
2540,0,27,33,Divided,462.71,36.81,16.75,681.55,792.42
2541,0,27,33,Divided,648.0,44.01,19.99,761.23,764.55
2543,0,27,31,Divided,468.5,40.56,14.44,1182.48,800.5
2546,0,27,35,Divided,274.88,26.99,14.4,1332.45,805.17
2548,0,27,34,,786.25,77.63,15.96,990.81,937.52
2549,1076,27,35,Divided,557.38,36.91,20.47,648.28,845.96
2550,741,27,36,Divided,579.3,49.73,15.0,510.24,883.58
2552,0,27,28,Divided,554.5,40.47,17.67,843.77,940.18
2554,1076,27,35,Divided,777.14,51.92,20.79,694.8,851.35
2555,0,27,35,Divided,540.22,38.12,18.43,468.14,937.21
2559,0,27,36,,1190.1,81.03,19.31,572.51,1014.2
2560,0,27,36,Divided,469.44,40.2,15.96,391.56,1013.98
2561,521,27,36,,663.0,76.82,11.4,284.89,1033.59
2562,0,28,36,,665.8,72.15,15.33,684.71,46.53
2564,0,28,28,,232.0,20.47,14.87,1373.72,110.21
2565,2143,28,36,Divided,1537.12,54.26,35.71,400.35,132.83
2568,0,28,30,,802.0,90.95,15.0,1091.44,172.26
2569,0,28,32,,1180.25,88.41,17.33,1190.9,186.76
2570,1179,28,36,Divided,504.56,32.97,18.97,842.1,233.72
2573,0,28,29,,727.0,39.49,24.88,721.18,290.73
2574,0,28,33,Divided,1172.4,87.09,20.1,1033.11,240.33
2576,0,28,28,,203.0,21.57,12.06,695.15,311.36
2577,0,28,36,,943.0,62.0,24.07,185.77,366.06
2578,0,28,29,Divided,539.5,47.3,16.47,1120.11,354.45
2582,1636,28,34,,799.14,51.86,20.21,926.9,517.07
2583,0,28,31,,309.67,27.16,14.78,1137.97,523.84
2584,0,28,36,,566.25,49.86,15.41,1088.26,506.33
2586,0,28,35,,1598.8,150.06,18.47,1349.44,588.2
2587,0,28,35,Elongated,2523.71,215.82,19.26,595.85,536.18
2588,0,28,36,,997.38,73.35,21.8,1190.96,552.31
2589,2118,28,35,,1847.57,141.84,31.07,710.5,647.49
2590,2118,28,35,,1240.38,98.41,22.1,774.05,634.38
2591,0,28,32,Divided,2280.0,205.2,22.97,264.61,765.02
2592,0,28,35,,887.5,84.98,17.33,85.1,772.97
2593,0,28,36,Divided,623.67,39.11,23.75,963.82,821.67
2594,0,28,36,Divided,577.86,44.6,16.57,1017.1,809.28
2596,0,28,36,Divided,389.56,39.6,13.27,624.33,772.47
2597,0,28,35,,808.38,59.9,18.08,779.46,776.52
2598,0,28,36,,714.0,54.43,17.79,656.23,772.78
2602,0,28,36,,636.71,51.72,15.93,1089.54,854.0
2605,0,28,28,Divided,551.0,30.32,23.46,989.91,864.52
2606,0,28,32,,267.67,38.52,9.92,1336.13,950.9
2607,0,28,35,Divided,521.25,44.77,16.8,572.41,869.04
2608,0,28,35,Divided,499.6,41.12,16.53,1014.32,856.22
2609,0,28,34,Divided,496.2,36.02,16.99,866.44,869.59
2611,2063,28,36,Divided,597.75,44.82,18.23,714.39,892.22
2612,2334,28,29,Divided,538.5,38.61,18.24,796.97,945.54
2613,2063,28,31,Divided,648.67,47.47,18.17,756.18,933.84
2614,0,28,28,,206.0,19.33,13.7,1103.38,959.47
2617,0,28,30,Divided,552.67,42.96,16.55,145.78,993.32
2618,0,28,36,,2188.17,132.48,23.34,542.16,995.77
2619,0,28,29,Divided,431.5,29.28,19.86,1071.38,995.57
2622,0,28,36,,746.56,54.5,18.3,709.69,996.71
2628,0,29,35,,4492.8,233.18,31.23,745.16,23.75
2630,650,29,36,,1499.75,81.81,35.8,58.93,162.68
2631,0,29,29,Divided,672.0,49.9,17.45,890.4,164.9
2632,0,29,36,,1075.0,53.95,36.42,1358.39,165.99
2634,0,29,35,,2088.0,128.58,50.96,176.69,211.61
2635,0,29,36,,1023.83,76.94,22.12,1157.92,238.32
2638,0,29,29,,274.0,19.0,18.71,767.86,277.63
2639,0,29,32,,270.5,23.26,15.05,1010.38,289.68
2640,0,29,29,,711.0,53.1,23.13,176.44,312.15
2643,0,29,31,Elongated,2982.5,252.63,17.78,994.68,315.32
2644,0,29,36,Divided,1643.33,119.33,20.57,860.25,415.97
2645,0,29,31,,2085.33,194.84,21.14,566.59,368.34
2646,1928,29,36,Elongated,2342.43,177.69,21.38,825.76,338.2
2650,1634,29,35,Divided,562.33,48.92,16.58,1141.08,384.71
2651,0,29,29,Divided,349.0,30.53,15.32,100.26,389.42
2652,0,29,30,Divided,335.0,32.99,13.31,1012.85,380.09
2653,0,29,36,,445.0,36.47,17.23,1131.74,425.58
2655,1634,29,33,,577.75,55.53,14.48,1075.04,400.43
2656,1928,29,36,,1080.0,74.57,21.28,798.6,410.27
2659,0,29,36,Divided,671.29,53.5,17.48,512.35,429.03
2660,0,29,29,,970.0,72.57,18.34,214.38,463.94
2663,0,29,35,,2485.2,294.51,13.35,425.05,651.44
2664,0,29,31,,737.33,56.61,17.06,1098.15,541.71
2666,0,29,36,,1252.6,66.67,31.0,802.37,559.81
2668,0,29,36,Divided,591.25,38.29,19.88,282.24,626.53
2670,0,29,33,Divided,1493.67,120.12,17.72,941.14,739.93
2671,0,29,31,,951.5,76.11,16.75,1064.46,722.9
2673,0,29,36,,1261.2,113.68,16.94,1092.59,738.92
2674,2536,29,31,Divided,422.33,34.82,16.89,1029.5,732.18
2676,0,29,29,,336.0,49.82,12.68,1087.37,783.88
2678,0,29,35,,419.75,40.58,14.8,1324.58,819.28
2679,0,29,36,Elongated,2654.38,223.34,18.23,169.49,834.56
2682,0,29,30,Divided,379.5,35.82,14.59,744.43,846.11
2684,0,29,36,Divided,538.38,43.86,16.88,799.41,833.47
2685,0,29,33,,445.75,36.44,16.79,1336.16,870.8
2688,0,29,36,Divided,1066.67,64.95,20.21,1067.53,947.94
2690,1885,29,36,,689.88,46.22,19.41,470.1,899.92
2693,0,29,35,Divided,460.0,38.48,15.82,577.18,906.13
2694,2258,29,36,Divided,876.86,73.62,16.76,960.06,994.7
2695,0,29,32,Divided,364.5,32.12,16.16,1041.64,932.63
2696,2334,29,36,Divided,874.71,65.43,18.14,886.12,925.18
2697,1885,29,36,,994.62,68.89,18.69,420.86,936.02
2698,2258,29,36,Divided,556.0,43.5,18.32,1006.16,896.47
2700,0,29,30,Divided,617.0,53.15,16.08,796.21,988.73
2702,0,29,36,Divided,397.33,33.08,15.99,1054.42,951.88
2704,0,29,36,Divided,479.0,40.07,15.53,455.03,1012.92
2705,0,29,36,,744.75,56.08,16.82,479.37,1020.03
2706,0,30,30,Elongated,2810.0,458.65,48.43,1374.82,312.79
2708,0,30,33,Divided,476.0,35.58,17.63,1231.37,44.48
2709,0,30,30,,5819.0,314.55,60.34,414.27,113.4
2710,0,30,30,Divided,299.0,34.03,11.79,39.94,102.08
2714,650,30,36,Divided,699.29,35.17,26.11,90.92,162.72
2715,0,30,36,,259.14,27.85,12.99,131.51,153.23
2717,0,30,30,Divided,355.0,39.01,15.67,342.36,168.45
2719,0,30,30,Divided,296.0,25.55,16.97,49.25,216.4
2720,0,30,36,Divided,482.83,36.84,17.46,1223.55,216.78
2721,0,30,30,,235.0,28.28,11.85,272.49,243.01
2723,2638,30,33,,652.0,37.42,23.61,775.52,259.95
2725,0,30,35,,7636.33,426.94,94.8,235.4,487.38
2726,0,30,33,Divided,1488.0,69.12,29.12,1358.64,288.99
2727,0,30,35,,480.0,48.08,13.27,218.43,323.54
2732,0,30,30,,1194.0,68.43,29.58,208.71,414.05
2736,0,30,34,,3380.67,185.3,49.33,1368.28,500.05
2738,0,30,30,,209.0,22.02,12.21,1018.39,429.98
2739,0,30,33,,238.0,31.0,11.64,901.4,470.23
2745,0,30,35,,938.0,81.09,17.49,290.52,586.47
2746,0,30,30,,8574.0,609.57,125.0,782.61,669.1
2748,1128,30,36,Divided,429.86,34.46,16.92,1006.42,628.36
2749,0,30,35,Divided,620.25,41.82,20.24,1361.49,680.09
2750,1128,30,36,Divided,359.71,28.02,16.54,979.82,650.5
2751,0,30,31,,1455.0,95.87,34.68,1371.19,777.16
2753,0,30,30,Divided,385.0,28.04,17.91,1328.81,725.44
2755,2536,30,32,Divided,677.33,50.36,18.73,1086.43,751.71
2756,0,30,30,,693.0,65.7,13.78,1221.13,752.01
2757,0,30,32,Divided,384.67,34.98,14.35,1143.66,757.23
2760,2465,30,36,Divided,676.0,52.75,17.41,902.02,810.88
2762,0,30,35,,1370.33,93.7,27.53,1372.47,835.81
2763,2242,30,35,,1477.0,132.17,16.17,1111.71,843.72
2764,0,30,36,Divided,419.67,35.43,15.49,759.29,888.08
2765,1597,30,36,Divided,580.14,51.13,15.61,432.98,858.9
2766,1597,30,36,Divided,571.86,46.71,16.17,487.47,841.46
2768,2242,30,31,Divided,580.0,51.12,15.0,1075.94,860.65
2769,0,30,35,,273.33,23.57,14.9,888.69,855.54
2770,0,30,36,Divided,459.0,34.33,17.47,798.02,857.38
2771,0,30,32,,632.0,48.2,20.09,1357.1,906.83
2779,0,30,36,Divided,644.14,45.85,18.05,603.12,1022.75
2780,0,30,35,,455.67,43.3,14.19,713.77,1015.73
2781,0,30,36,Divided,519.57,44.0,15.26,669.37,1016.87
2782,0,31,36,Elongated,5914.33,408.93,28.2,515.71,223.83
2783,0,31,36,,357.33,152.17,4.04,1390.02,131.62
2784,0,31,36,,1909.0,154.74,28.44,1380.04,245.22
2785,0,31,36,,2358.5,86.83,37.1,288.99,151.82
2788,0,31,36,Divided,1096.8,82.44,18.54,1056.08,223.15
2790,0,31,36,Elongated,2129.5,161.11,17.19,1140.69,223.8
2791,2638,31,31,Divided,358.0,23.78,19.59,803.72,260.73
2792,0,31,31,,792.0,61.98,18.46,939.37,269.96
2794,0,31,31,Divided,396.0,27.08,19.29,1325.44,298.55
2795,0,31,35,,3347.0,223.95,39.58,144.27,358.0
2796,2105,31,36,,709.67,62.57,17.43,1202.41,349.85
2797,0,31,36,,1741.5,116.49,21.16,300.37,327.08
2799,0,31,31,Divided,563.0,35.33,20.54,1362.48,338.34
2800,0,31,34,,1262.25,77.45,24.37,254.04,364.15
2801,0,31,36,,673.2,50.77,19.34,292.01,370.57
2802,0,31,34,Elongated,9437.67,683.46,82.95,276.1,529.71
2803,0,31,34,,389.5,106.98,5.49,1389.38,381.19
2805,0,31,31,,786.0,39.16,25.94,823.93,405.44
2806,0,31,36,Divided,487.5,38.12,17.16,271.0,417.4
2807,0,31,36,Elongated,9401.33,555.67,31.72,503.55,540.32
2808,0,31,31,,342.0,115.31,5.93,1389.46,474.65
2811,0,31,31,,244.0,21.98,14.4,1066.86,487.89
2812,0,31,36,,978.5,55.9,22.12,898.62,528.7
2813,0,31,36,,972.67,76.78,16.73,168.3,584.77
2815,0,31,36,,1106.6,95.3,19.02,141.68,625.45
2816,2237,31,36,,1130.83,70.08,21.1,527.1,662.31
2817,0,31,34,,257.5,103.69,3.81,1389.96,698.64
2818,0,31,31,,4542.0,152.24,60.48,951.82,712.58
2819,0,31,36,Elongated,7444.83,510.23,43.98,543.25,757.43
2820,0,31,31,Divided,431.0,34.89,16.1,1149.12,689.15
2822,0,31,34,Divided,803.0,65.92,17.3,885.22,725.83
2825,0,31,36,,488.17,40.0,16.3,1332.51,723.2
2827,0,31,35,,287.0,24.52,15.2,586.86,742.34
2829,2465,31,34,,1437.0,71.32,39.16,927.21,810.0
2830,1974,31,36,,810.5,66.19,16.66,194.69,836.08
2833,1974,31,36,Elongated,6016.17,264.62,37.52,205.88,872.27
2836,0,31,36,,461.6,35.26,17.38,1333.57,807.53
2840,2199,31,36,Divided,484.6,39.37,16.1,914.77,869.96
2841,2199,31,35,,663.2,44.64,19.04,945.23,888.17
2842,0,31,36,Divided,529.5,44.09,16.75,886.63,881.42
2847,2339,31,36,Divided,363.6,29.96,15.13,362.46,1028.23
2848,2339,31,36,Divided,388.67,36.04,13.94,397.4,1030.1
2849,0,32,32,Elongated,5138.0,420.56,18.75,1051.64,17.38
2851,556,32,36,Elongated,5302.0,354.64,40.76,900.27,75.7
2852,0,32,35,,272.0,22.53,15.43,839.93,45.95
2853,0,32,32,Divided,523.0,29.82,22.67,545.37,56.14
2856,0,32,33,,592.5,203.06,5.15,1389.68,168.75
2858,0,32,36,Divided,784.75,37.43,27.08,465.38,141.57
2859,0,32,36,,2000.8,70.03,39.18,177.71,167.0
2860,0,32,36,,280.2,21.53,16.78,880.51,152.38
2861,0,32,36,Divided,402.25,33.54,15.85,1017.8,162.01
2862,0,32,36,Divided,612.8,44.8,17.75,998.94,184.58
2865,0,32,32,,257.0,20.15,16.74,1245.4,302.6
2866,0,32,36,Divided,589.4,41.87,18.31,598.9,305.32
2867,2105,32,36,Divided,521.75,46.45,15.31,1231.57,337.53
2869,679,32,36,,1677.6,139.81,20.14,644.15,344.55
2870,194,32,36,,2397.0,126.81,35.25,933.58,386.77
2871,194,32,33,Divided,371.0,30.79,15.85,943.29,358.02
2874,2230,32,36,,1499.2,86.49,30.49,885.98,430.28
2875,2230,32,36,,1725.75,116.65,25.57,831.77,433.37
2877,0,32,36,Divided,616.2,52.09,15.75,774.31,497.74
2878,0,32,34,,632.33,44.4,23.32,820.34,515.32
2879,1104,32,36,,1432.6,94.45,20.19,995.43,526.04
2880,0,32,36,,6084.25,371.39,72.29,719.75,584.58
2884,2237,32,36,,955.8,65.11,19.5,496.77,703.81
2886,0,32,35,Divided,292.0,24.8,15.7,1051.44,767.0
2887,0,32,36,,930.0,65.3,21.76,986.75,774.04
2888,0,32,36,Divided,581.6,41.15,18.81,605.83,770.12
2891,2751,32,35,,673.0,43.89,25.25,1364.53,800.38
2894,0,32,32,,966.0,59.65,20.93,1234.94,823.06
2896,0,32,36,Divided,440.6,29.63,19.11,690.97,840.0
2898,2613,32,35,,1043.5,64.27,29.26,790.59,893.2
2899,0,32,36,,398.4,29.93,16.72,506.32,897.34
2900,0,32,36,,1737.5,126.08,20.62,670.37,923.31
2901,2481,32,33,Divided,405.0,25.57,20.79,731.31,927.52
2902,0,32,35,Divided,497.5,30.25,21.47,823.78,925.25
2903,0,32,35,Divided,363.5,29.12,16.59,592.2,937.51
2904,0,32,33,Divided,427.5,35.67,16.25,828.93,946.42
2905,0,32,35,,730.67,56.57,20.59,1059.56,947.04
2906,0,32,35,Divided,437.67,34.83,17.52,1115.01,936.27
2907,0,32,32,,1950.0,83.5,39.04,1244.73,985.48
2910,0,32,32,Divided,322.0,26.05,16.53,1074.59,999.07
2911,0,32,35,Divided,371.5,30.06,18.08,1185.55,1007.39
2913,0,32,35,,311.75,24.66,16.44,428.96,1025.59
2914,2853,33,36,,1208.5,68.12,29.68,570.22,62.84
2915,2853,33,36,Divided,475.0,29.41,20.15,509.1,53.86
2916,556,33,36,,834.0,67.99,16.25,914.8,76.68
2917,0,33,34,,2063.0,190.57,16.59,1158.88,98.48
2918,2420,33,34,Divided,369.0,24.91,19.03,461.47,119.09
2919,2420,33,36,Divided,276.33,25.01,14.47,489.82,116.75
2921,0,33,33,,211.0,18.97,14.52,717.72,169.91
2922,0,33,35,,1476.5,124.17,16.29,1324.46,252.24
2923,174,33,36,Divided,335.25,26.5,16.48,857.33,225.53
2924,2791,33,36,,693.75,39.28,24.89,799.0,246.62
2926,1924,33,36,Divided,521.25,38.15,17.6,735.72,246.25
2927,0,33,35,,2015.0,133.61,39.9,901.44,262.05
2928,2639,33,36,Divided,330.0,24.53,17.25,1026.02,270.05
2929,2791,33,36,Divided,570.25,41.08,18.78,835.87,268.88
2932,1924,33,35,,637.5,71.17,12.07,718.21,314.62
2933,0,33,36,Divided,415.25,33.03,16.13,563.11,308.98
2934,0,33,36,Divided,357.5,39.73,12.62,171.07,336.23
2937,0,33,33,,694.0,53.06,18.84,818.93,342.95
2938,1942,33,33,Elongated,10943.0,594.74,45.01,591.29,439.03
2939,679,33,36,Divided,439.75,35.02,16.23,571.5,389.28
2940,0,33,36,,627.0,61.46,13.31,1065.81,438.63
2941,1942,33,36,Divided,590.0,41.86,18.17,595.01,400.62
2942,0,33,36,Divided,701.25,50.59,17.15,975.22,418.72
2946,1104,33,36,Elongated,3490.33,249.87,43.92,1046.25,544.99
2947,0,33,36,Elongated,8042.5,547.72,32.26,479.88,668.96
2952,2468,33,35,,639.5,63.16,16.1,1207.26,700.4
2954,2591,33,36,Divided,517.5,43.67,15.98,308.24,709.49
2955,2468,33,35,,596.0,58.19,14.23,1193.74,729.92
2956,2751,33,36,,709.0,43.51,21.43,1368.48,717.38
2958,0,33,36,Divided,621.0,46.41,17.27,412.37,739.22
2961,0,33,36,,332.5,29.66,14.6,1242.96,765.26
2962,718,33,36,Divided,546.25,47.62,15.57,821.6,805.36
2963,0,33,36,Divided,379.5,36.62,13.81,456.13,838.4
2964,0,33,36,Divided,384.67,30.31,16.43,1006.13,825.85
2966,0,33,33,Divided,322.0,30.54,14.2,707.16,854.68
2968,0,33,36,,403.33,42.37,13.91,1336.7,909.63
2969,2613,33,36,Divided,686.25,48.12,20.45,758.06,885.63
2971,2481,33,35,,1101.33,74.42,19.65,773.75,947.83
2973,2606,33,36,Divided,433.0,36.32,15.75,1337.48,1000.09
2974,0,33,36,,298.67,24.25,16.34,1012.05,991.73
2975,0,33,35,,287.0,23.54,15.77,1125.2,1016.62
2976,0,33,36,Divided,563.5,51.08,14.89,183.63,1024.46
2977,0,33,36,,288.25,29.34,12.29,677.47,1031.41
2978,0,34,36,Divided,1822.0,129.44,18.93,1120.15,53.45
2979,0,34,36,Elongated,4310.5,268.25,26.47,817.8,77.38
2980,0,34,34,,420.0,48.67,12.57,810.93,42.95
2983,0,34,34,,1343.0,103.34,17.93,1122.88,73.88
2984,2142,34,36,Divided,306.0,31.72,13.12,514.56,118.92
2985,2142,34,34,,282.0,26.13,13.86,541.61,127.7
2991,2149,34,36,,994.33,66.73,19.3,980.77,222.21
2992,174,34,36,Divided,547.33,38.59,18.41,825.75,223.16
2993,2723,34,35,Divided,374.0,31.97,15.56,844.64,246.65
2994,0,34,34,,1568.0,75.05,28.39,918.1,288.49
2995,2639,34,35,Divided,444.5,36.46,15.71,988.67,295.02
2996,0,34,35,Divided,519.0,55.48,13.99,1043.28,336.6
2998,0,34,34,,257.0,19.89,16.86,1185.71,351.66
2999,0,34,36,,1418.0,135.22,18.5,1072.46,402.31
3001,710,34,36,,1623.33,90.09,25.05,973.39,453.35
3002,0,34,36,Elongated,5896.33,424.19,19.98,493.65,570.42
3003,710,34,35,Divided,525.5,38.15,18.35,915.42,478.1
3006,0,34,36,,699.0,47.53,18.32,1175.0,481.88
3008,0,34,36,Divided,550.0,49.75,14.45,123.21,504.43
3011,0,34,36,,1242.5,82.79,26.52,822.88,656.39
3013,0,34,35,Divided,620.5,38.48,22.72,745.75,677.22
3014,0,34,36,Divided,343.0,29.61,15.08,1146.77,682.88
3015,0,34,34,,1280.0,106.4,16.98,434.61,722.01
3016,0,34,34,,198.0,26.1,10.15,884.95,701.73
3017,2591,34,36,,1290.0,120.15,14.69,299.96,737.98
3018,1512,34,36,,1348.0,92.85,23.34,966.35,727.85
3020,1512,34,36,,962.0,74.9,17.61,921.35,762.36
3021,0,34,36,Divided,370.33,27.75,17.35,107.79,768.39
3022,0,34,36,Divided,959.0,75.64,18.47,1066.75,788.33
3023,718,34,36,Divided,582.33,40.74,18.48,758.31,827.04
3024,2685,34,36,,741.0,39.9,28.56,1364.24,858.02
3025,0,34,35,Divided,485.5,41.79,15.16,786.29,858.27
3026,2966,34,34,,238.0,19.95,15.37,745.68,860.05
3027,1455,34,36,Divided,623.5,47.43,17.17,869.52,915.3
3028,0,34,35,,1175.5,79.95,21.54,996.75,945.17
3029,2606,34,35,,1186.0,89.86,19.9,1369.37,998.56
3030,0,34,36,,1053.0,51.91,33.57,228.19,969.58
3032,0,34,35,,1397.0,86.78,29.16,283.83,980.85
3033,0,34,34,,1848.0,136.07,49.98,305.79,1018.14
3034,0,34,35,,2194.0,120.83,33.66,151.41,1012.91
3035,0,34,36,Divided,394.0,29.72,17.18,1235.61,1018.88
3037,0,34,36,Divided,563.33,44.74,16.59,642.11,1023.59
3040,0,35,35,,240.0,22.01,15.64,547.59,53.76
3041,45,35,36,Divided,436.5,36.13,15.53,1026.05,89.41
3042,45,35,36,Divided,512.0,43.8,17.39,1072.14,89.79
3043,0,35,36,Divided,549.5,39.19,18.89,144.95,114.73
3044,2574,35,36,Divided,280.5,26.54,14.37,1046.31,164.89
3045,2574,35,36,Divided,511.0,53.93,18.58,1063.36,176.49
3048,2149,35,36,Divided,583.5,38.57,21.16,995.39,247.67
3049,0,35,36,,205.0,19.94,13.2,398.82,254.33
3050,2723,35,36,,251.5,24.09,13.99,803.94,267.15
3052,0,35,36,Divided,593.5,52.39,15.35,800.03,286.09
3053,2091,35,35,,198.0,20.19,12.63,92.37,337.66
3054,0,35,36,Divided,644.5,51.13,19.77,865.22,341.22
3056,0,35,35,Divided,648.0,37.89,22.5,880.14,363.71
3057,0,35,36,Divided,440.5,36.85,15.44,646.23,363.7
3058,0,35,36,,1030.5,68.01,21.35,216.77,416.08
3059,2091,35,35,,201.0,21.51,12.06,66.25,391.27
3060,1635,35,36,Divided,658.5,42.78,20.44,378.77,438.88
3061,1635,35,35,Divided,329.0,34.95,12.95,338.94,454.76
3063,0,35,36,Divided,319.0,29.79,13.99,1037.65,462.42
3066,0,35,35,Elongated,8007.0,414.92,71.22,749.68,563.9
3067,0,35,36,,1929.0,160.04,16.47,1327.73,492.72
3069,0,35,36,Elongated,6533.0,391.56,27.45,540.54,592.42
3070,0,35,36,,375.0,27.43,19.04,1148.96,528.18
3071,0,35,35,Divided,333.0,24.95,17.29,1196.04,614.23
3074,0,35,36,,208.0,22.16,12.41,1160.62,644.51
3076,0,35,36,Divided,530.0,39.99,17.34,504.01,671.4
3078,0,35,36,,1078.5,67.39,20.71,369.83,711.51
3079,0,35,36,,275.0,25.93,13.52,736.97,704.21
3080,0,35,36,Divided,282.5,28.3,13.32,182.89,713.27
3082,0,35,36,Divided,290.5,28.0,13.39,158.42,739.89
3083,0,35,36,,272.0,19.63,17.83,1333.5,727.99
3084,0,35,36,Divided,279.5,29.79,12.85,138.61,758.63
3085,605,35,36,Divided,781.5,53.01,19.68,847.15,782.04
3086,605,35,36,Divided,472.5,37.01,16.46,781.38,815.8
3087,2966,35,36,Divided,573.0,35.65,20.81,709.73,813.92
